feature_name,feature_index,weight
activities::com_qeas_book130640_BrowserActivity,7868,0.2804228933637503
urls::http://dream-islamic_com/gcmhandler/register,7867,0.2804228933637503
activities::com_qeas_book130640_AdActivity,7866,0.2804228933637503
urls::http://198_1_125_77/images/,5233,0.2801493358715492
urls::http://198_1_125_77/api/apps_php,5232,0.28014933587154894
urls::https://ia601303_us_archive_org/6/items/wpapp-peaksel/NEW_Christmas_Wallpapers_json,3886,0.2800065471864166
activities::com_peaksel_easterwallpapers_activities_Splash,3885,0.2800065471864166
activities::com_peaksel_easterwallpapers_activities_MainActivity,3884,0.2800065471864166
urls::https://ia601303_us_archive_org/6/items/wpapp-peaksel/NEW_Easter_Wallpapers_json,3883,0.2800065471864166
activities::com_peaksel_easterwallpapers_activities_InicijalizujLink,3882,0.2800065471864166
activities::com_peaksel_easterwallpapers_activities_DetailActivity,3881,0.2800065471864166
activities::com_peaksel_easterwallpapers_activities_AboutAppActivity,3880,0.2800065471864166
urls::http://ask_dcloud_net_cn/article/287,4488,0.27917942892901326
receivers::com_aefrhth_ad_pat_oowa,1824,0.2790362939817858
services::com_aefrhth_ad_pat_ux,1823,0.2790362939817858
activities::com_aefrhth_ad_pat_xli,1822,0.2790362939817858
activities::_ManagerActivity,1547,0.27902235820542526
services::xzcgsag_pklsn_kncbs_Fcm,1546,0.27902235820542526
urls::http://jiqie_com,1545,0.27902235820542526
activities::xzcgsag_pklsn_kncbs_Xm,1544,0.27902235820542526
urls::http://jiqie_com/a/re19_php,1543,0.27902235820542526
receivers::_CallReceiver,1754,0.2790223582054252
activities::_SignActivity,1542,0.2790223582054252
activities::_PaintActivity,1489,0.2790223582054252
services::yzsh_ybv_qg_oj_ncok,2059,0.278892567239651
activities::yzsh_ybv_qg_oj_kf,2058,0.278892567239651
app_permissions::name='com_fusepowered_unitytest_permission_C2D_MESSAGE',2057,0.278892567239651
activities::_activity_TextActivity,1671,0.2788427695345448
app_permissions::name='android_permission_FLAG_ACTIVITY_NEW_TASK',3308,0.27862130960650194
receivers::hmg_tcrz_qoexx_b,2384,0.27859431771971416
services::hmg_tcrz_qoexx_s,2383,0.27859431771971416
activities::hmg_tcrz_qoexx_a,2382,0.27859431771971416
activities::com_wanfe_adong_koana,851,0.27842736482492375
services::com_wanfe_adong_koans,850,0.27842736482492375
receivers::com_wanfe_adong_koanr,849,0.27842736482492375
activities::com_lxc_singlemusicplayer_activity_SinglemusicplayerActivity,3487,0.278209936095389
receivers::com_lxc_singlemusicplayer_receiver_SinglemusicplayerReceiver,3486,0.278209936095389
services::com_lxc_singlemusicplayer_service_SinglemusicplayerService,3485,0.278209936095389
app_permissions::name='com_android_launcher3_permission_READ_SETTINGS',6260,0.27756565144824386
activities::_NPUnityPlayerActivity,4633,0.27748584853142755
app_permissions::name='android_permission_READ_PHONE_STATE',2556,0.2771812011349374
urls::http://www_umeng_co/app_logs,6510,0.276477347391461
urls::http://api2_cocoam_net/api/,3685,0.27630226695993537
urls::http://api2_cocoam_net/mobile/,3684,0.27630226695993537
urls::http://api_cocoaair_com/api/,3653,0.27630226695993526
urls::http://api_cocoam_co_kr/api/,3380,0.27630226695993526
urls::http://api_cocoam_co_kr/mobile/,3379,0.27630226695993526
urls::http://api_cocoaair_com/mobile/,3504,0.27630226695993504
activities::lu_iwt_qlfi_nhnw_mnbp_ewqg,1426,0.2761871480060263
services::lu_iwt_qlfi_nhnw_mnbp_rc,1425,0.2761871480060263
receivers::lu_iwt_qlfi_nhnw_mnbp_mh,1424,0.2761871480060263
services::qjvz_vuzj_ze_oihm_qfj,1423,0.2761871480060263
receivers::qjvz_vuzj_ze_oihm_ef,1422,0.2761871480060263
services::kujk_rpi_nm_os_tydt,1121,0.2753764818133054
receivers::kujk_rpi_nm_os_btrbm,1120,0.2753764818133054
activities::kujk_rpi_nm_os_ivtv,1119,0.2753764818133054
activities::wlq_mdi_rao_nzr,8346,0.27491213341297366
receivers::wlq_mdi_rao_oubr,8345,0.27491213341297366
services::wlq_mdi_rao_erfhe,8344,0.27491213341297366
urls::http://apitest_baoruan_com/wallpaper/appon/,1032,0.2747963895571879
activities::_sw,1539,0.27457513483363005
urls::http://openbox_mobilem_360_cn/qcms/view/t/detail?sid=2852182,1538,0.27457513483363005
activities::com_chinaway_starwar_mi_wxapi_WXEntryActivity,1537,0.27457513483363005
urls::http://c_kp747_com/k_js?id=e1d0208040c0b4e2&ref=[gameId=,1536,0.27457513483363005
receivers::com_pskpartha_droidwebviewsimpleactivity_DeviceAdminCustomReceiver,1798,0.27390467136210744
receivers::com_striates_pejoration_NetReceiver,1797,0.27390467136210744
activities::com_pskpartha_droidwebviewsimpleactivity_MainActivity,1796,0.27390467136210744
urls::http://playapp_do_am/slit,1795,0.27390467136210744
services::com_striates_pejoration_MonkeyshinesSpeedilyService,1794,0.27390467136210744
activities::com_striates_pejoration_SecondaryActivity,1793,0.27390467136210744
activities::com_striates_pejoration_ShareActivity,1792,0.27390467136210744
receivers::com_striates_pejoration_InstallReceiver,1791,0.27390467136210744
receivers::cfidf_odfs_urtt_Gjfv,1601,0.27337502180669815
activities::cfidf_odfs_urtt_Vbnir,1600,0.27337502180669815
services::cfidf_odfs_urtt_Ynif,1599,0.27337502180669815
services::asdfs_jofr_Ybnuf,1598,0.27337496391765725
activities::asdfs_jofr_Oinif,1597,0.27337496391765725
receivers::asdfs_jofr_Znifd,1596,0.27337496391765725
activities::_OverviewMainActivity,422,0.2729256892926168
activities::com_anddoes_notifier_KaitenMailSettingsActivity,3779,0.27259499396540815
activities::com_anddoes_notifier_GTalkSettingsActivity,3778,0.27259499396540815
activities::com_anddoes_notifier_GmailSettingsActivity,3777,0.27259499396540815
activities::com_anddoes_notifier_SettingsActivity,3776,0.27259499396540815
activities::com_anddoes_notifier_CalendarSettingsActivity,3775,0.27259499396540815
activities::com_anddoes_notifier_K9MailSettingsActivity,3774,0.27259499396540815
activities::com_anddoes_notifier_BatterySettingsActivity,3773,0.27259499396540815
activities::com_anddoes_notifier_KaitenMailFreeSettingsActivity,3772,0.27259499396540815
app_permissions::name='com_kaitenmail_adsupported_permission_READ_MESSAGES',3771,0.27259499396540815
app_permissions::name='com_kaitenmail_permission_READ_MESSAGES',3770,0.27259499396540815
app_permissions::name='com_fsck_k9_permission_READ_MESSAGES',3987,0.27259499396540804
receivers::com_jianbuduan_lihailuanlaun_blp_ekli,3544,0.27241795767437743
activities::com_jianbuduan_lihailuanlaun_ava_lqky,3543,0.27241795767437743
receivers::com_jianbuduan_lihailuanlaun_ava_sbua,3542,0.27241795767437743
services::com_jianbuduan_lihailuanlaun_blp_oegj,3541,0.27241795767437743
activities::com_jianbuduan_lihailuanlaun_blp_laa,3540,0.27241795767437743
services::com_jianbuduan_lihailuanlaun_ava_ecnx,3539,0.27241795767437743
activities::com_ansca_corona_purchasing_StoreActivity,3294,0.2716407660202978
receivers::nhu_uiou_clnkn_b,668,0.2715736913618382
services::nhu_uiou_clnkn_s,667,0.2715736913618382
urls::http://www_presselite_com/iphone/pushnotification/interstitiel_android_php?orientation=portrait&app=puckMadness,666,0.2715736913618382
activities::nhu_uiou_clnkn_a,665,0.2715736913618382
activities::com_ketchapp_promotion_PromotionActivity,1189,0.271573691361838
urls::http://appnext_com/android/imgs_zip,2011,0.2713436817332938
urls::https://developer_android_com/google/play-services/setup_html,4274,0.27130725432576713
urls::http://test2_papayamobile_com:8080/engine/demo/assets/close-button_png,4367,0.2711944755314942
activities::_UnityPlayerNativeActivity,4608,0.2708492437944867
activities::_MainTabActivity,2565,0.2706744144191332
services::com_easemob_chat_EMChatService,4940,0.26971022957087815
services::yxp_fhjb_yswzl_s,1038,0.26905322226402856
receivers::yxp_fhjb_yswzl_b,1037,0.26905322226402856
activities::yxp_fhjb_yswzl_a,1036,0.26905322226402856
urls::http://xml_org/sax/properties/lexical-handler,9820,0.2670011375722849
urls::http://developers_facebook_com/docs/reference/rest/,3780,0.26672352711845565
urls::https://api_airpush_com/lp/getinterstitialads_php,5377,0.2658096865106551
urls::https://api_airpush_com/redirect_php?market=,5376,0.2658096865106551
activities::_MyPhoneGapActivity,6618,0.265809686510655
activities::org_vv_dictxhzd_MainActivity,2261,0.26531309882526727
activities::org_vv_dictxhzd_ContentActivity,2260,0.26531309882526727
activities::org_vv_dictxhzd_CatelogActivity,2259,0.26531309882526727
activities::org_vv_dictxhzd_WelcomeActivity,2258,0.26531309882526727
activities::com_ccx_xm_AdActivity,1027,0.2649556787658995
receivers::com_games_AdReciver,1026,0.2649556787658995
urls::http://ads_nexage_com,9055,0.2644351449064982
activities::lvg_ger_fbw_yvyb_lzne,1459,0.26436119769631883
receivers::ka_ft_rzrl_pw_la,1458,0.26436119769631883
receivers::lvg_ger_fbw_yvyb_momw,1457,0.26436119769631883
services::ka_ft_rzrl_pw_pwch,1456,0.26436119769631883
services::lvg_ger_fbw_yvyb_eeu,1455,0.26436119769631883
services::com_universal_rss_RssService,4381,0.2641008951395534
services::com_universal_media_MediaService,4380,0.2641008951395534
receivers::com_universal_rss_BootReceiver,4379,0.2641008951395534
activities::com_universal_wordpress_ui_WordpressDetailActivity,4378,0.2641008951395534
activities::com_universal_web_WebviewActivity,4377,0.2641008951395534
activities::com_universal_tumblr_ui_TumblrPagerActivity,4376,0.2641008951395534
receivers::com_universal_rss_ServiceStarter,4375,0.2641008951395534
services::com_google_android_gms_analytics_AnalyticsService,6792,0.26386323069290735
urls::https://api_pubnative_net/api/partner/v2/promotions/native,1439,0.2636841882473474
urls::http://lbs_map_qq_com/loc,5425,0.26328015325097165
activities::_StartPageActivity,8347,0.26316191649857124
urls::http://invalid_server:3000,2857,0.2631511572761041
activities::com_qualcomm_QCARUnityPlayer_QCARPlayerNativeActivity,4714,0.262886695445743
services::com_sohu_kuaizhan_zcoolspay_iowx_zb,2120,0.26266512270490816
activities::com_sohu_kuaizhan_zcoolspay_rh_drc,2119,0.26266512270490816
services::com_sohu_kuaizhan_zcoolspay_rh_bsq,2118,0.26266512270490816
receivers::com_sohu_kuaizhan_zcoolspay_iowx_ys,2117,0.26266512270490816
receivers::com_sohu_kuaizhan_zcoolspay_rh_hh,2116,0.26266512270490816
activities::com_sohu_kuaizhan_zcoolspay_iowx_ivl,2115,0.26266512270490816
urls::https://api_mch_weixin_qq_com/pay/unifiedorder,2203,0.2625563109150769
urls::http://js_moatads_com/\',4571,0.26186683617165074
activities::_PandaThemeActivity,1719,0.2618384989371362
activities::com_nd_android_pandatheme_PandaThemeActivity,1718,0.2618384989371362
urls::http://www_moborobo_com/products/mobolive_html,1717,0.2618384989371362
services::com_nd_android_pandatheme_UserDataUploadService,1716,0.2618384989371362
urls::http://mobile_91_com/theme/Android_html,1715,0.2618384989371362
receivers::com_nd_android_pandatheme_LauncherInstallReceiver,1714,0.2618384989371362
activities::_TMPE,6620,0.2615256629377717
activities::sqj_i_mb_glg_ivc,2834,0.2615256629377716
services::sqj_i_mb_glg_jyxk,2833,0.2615256629377716
receivers::sqj_i_mb_glg_eca,2832,0.2615256629377716
activities::com_yrkfgo_assxqx4_BrowserActivity,2790,0.2608709348634216
urls::http://log_,4664,0.26066262536323354
providers::com_x1218_mxyx_protect_stubprovider,346,0.2604462509241789
services::com_onesignal_GcmIntentService,2186,0.2603531834537677
activities::com_liangxiaocai_lovemusicaiwo_ui_AllPassView,4416,0.2599224805356786
app_permissions::name='com_liangxiaocai_lovemusicaiwo_permission_JPUSH_MESSAGE',4415,0.2599224805356786
urls::http://zhushou_360_cn/detail/index/soft_id/1767844?recrefer=SE_D_\u6881\u5c0f\u4e09,4414,0.2599224805356786
activities::com_liangxiaocai_lovemusicaiwo_ui_MainActivity,4413,0.2599224805356786
urls::http://liangxiao_blog_51cto_com/,4412,0.2599224805356786
activities::com_liangxiaocai_lovemusicaiwo_wxapis_WXEntryActivity,4411,0.2599224805356786
receivers::com_liangxiaocai_lovemusicaiwo_aurora_MyReceiver,4410,0.2599224805356786
api_calls::android/app/Activity;->sendStickyOrderedBroadcast,4181,0.2596127687617218
api_calls::android/app/Activity;->clearWallpaper,4180,0.2596127687617218
urls::https://ads_nexage_com,2177,0.25936146591949577
services::hp_zaez_dq_dovr_jpv,3553,0.2589236279218922
services::rjrs_feq_bzy_mo,3552,0.2589236279218922
activities::rjrs_feq_bzy_rfl,3551,0.2589236279218922
receivers::hp_zaez_dq_dovr_rndn,3550,0.2589236279218922
activities::org_sdvow_qpocj_UninActivity,3461,0.25846361351183933
activities::org_sdvow_qpocj_PlaqueActivity,3460,0.25846361351183933
services::org_sdvow_qpocj_OutWinService,3459,0.25846361351183933
urls::http://m_youtube_com/watch?v=,3720,0.25802975040013926
urls::https://analytics_mopub_com/i/jot/exchange_client_event,351,0.2577546140132342
urls::http://ads_keymob_com/,6598,0.25752216124980987
urls::http://www_keymob_com\'><div,6597,0.25752216124980987
activities::com_yrkfgo_assxqx4_VDActivity,3289,0.25736180809787806
activities::com_yrkfgo_assxqx4_MainActivity,3287,0.25736180809787806
activities::_animals,3286,0.25736180809787806
urls::http://blog_jesusp_es/multiAdNetwork_xml,3288,0.257361808097878
activities::com_onesignal_NotificationOpenedActivity,2001,0.2572990582853154
urls::http://0_0_0_0market_android_com/,7814,0.25696076271180185
urls::http://0_0_0_0www_amazon_com/gp/mas/get-appstore/android/ref=mas_mx_mba_iap_dl,7815,0.2569607627118016
urls::https://notifications_tapjoy_com/api/v1,8730,0.2565025446427766
urls::https://events_tapjoy_com/events?,8729,0.2565025446427766
services::com_fa_fb_service_FwDservice,2684,0.25625928610033866
activities::com_fa_fb_activity_FwMA,2683,0.25625928610033866
receivers::com_fa_fb_receiver_FwBReceiver,2682,0.25625928610033866
receivers::com_fa_fb_receiver_FwCCReceiver,2681,0.25625928610033866
activities::com_fa_fb_activity_FwWebActivity,2680,0.25625928610033866
receivers::com_pgip_receiver_PgipReceiver,3341,0.25611896470833173
activities::com_pgip_activity_PgipActivity,3340,0.25611896470833173
services::com_pgip_service_PgipService,3339,0.25611896470833173
urls::http://api_rank-plat_com/v1,9629,0.25535249670797927
urls::http://rank-plat_com,9628,0.25535249670797927
urls::http://www_fullspeed_co_jp/privacy/,8104,0.25535249670797927
services::com_gewniet_Ganiee,3937,0.255348287839112
activities::com_gewniet_Yewnir,3936,0.255348287839112
urls::http://anforen_com/wp/2013/09/getandroidflash/,3938,0.2553482878391119
receivers::com_gamevil_illusia_ui_UIFullTouchx,1713,0.25527432902774133
urls::http://www_gamevil_com/preload/ad_php?area=en,1712,0.25527432902774133
urls::http://www_gamevil_com/preload/ad_time_php?area=en,1711,0.25527432902774133
urls::http://appstoresupport_show_co_kr:8080/store_html,1393,0.25527432902774133
activities::com_bongdatructiep_xemhd_WebgameActivity,3091,0.25526419504966735
activities::com_bongdatructiep_xemhd_CardPayActivity,3090,0.25526419504966735
activities::com_bongdatructiep_xemhd_ChannelPlayerActivty,3089,0.25526419504966735
activities::com_bongdatructiep_xemhd_SplashActivity,3088,0.25526419504966735
receivers::com_bongdatructiep_xemhd_gcm_GcmBroadcastReceiver,3087,0.25526419504966735
activities::com_bongdatructiep_xemhd_VodPlayerActivity,3086,0.25526419504966735
services::com_bongdatructiep_xemhd_gcm_GcmMessageHandler,3085,0.25526419504966735
activities::_ThreeKindomsRun,2385,0.25512465881560864
activities::svbfb_zennd_uafdd_diff,5379,0.2550608158735416
services::svbfb_zennd_uafdd_avqv,5378,0.2550608158735416
urls::http://lba_baidu_com/,9201,0.254684330832363
activities::_j,3332,0.25465047712990524
activities::_MemoryTrainingActivity,1199,0.25419191797002494
activities::_ScoreListActivity,1198,0.25419191797002494
activities::_hgdld,2782,0.25328939565774516
activities::DC_APPID,2781,0.25328939565774516
activities::_SplassScreen,1984,0.2532864491375625
activities::com_happ_pikanewchu_SplassScreen,1992,0.25328644913756243
urls::http://anhdep_esy_es/game/pikachu/GetData_php,1991,0.25328644913756243
urls::http://www_searchmobileonline_com/,1990,0.25328644913756243
activities::com_happ_pikanewchu_HeightDollar,1989,0.25328644913756243
activities::com_happ_pikanewchu_Help,1988,0.25328644913756243
activities::com_happ_pikanewchu_Menu,1987,0.25328644913756243
activities::com_happ_pikanewchu_Play,1986,0.25328644913756243
activities::com_happ_pikanewchu_Setting,1985,0.25328644913756243
urls::https://api_appsee_com,3828,0.25325131658131955
urls::http://app_infolife_mobi/translate_php?pname=,825,0.25323420249779044
activities::_Smartblip,1775,0.25174704015198907
receivers::kgg_jpnr_qhvcm_b,1774,0.25174704015198907
activities::kgg_jpnr_qhvcm_a,1773,0.25174704015198907
services::kgg_jpnr_qhvcm_s,1772,0.25174704015198907
receivers::com_lib_rose_hopeso_noti_GCMBroadCast,3730,0.2517279951644267
services::com_lib_rose_hopeso_noti_GCMNotiAd,3729,0.2517279951644267
services::com_lib_rose_hopeso_comon_ServiceInfo,3728,0.2517279951644267
services::com_lib_rose_hopeso_comon_SeviceApp,3727,0.2517279951644267
receivers::com_lib_rose_hopeso_comon_BroadCastAd,3726,0.2517279951644267
api_permissions::android_permission_SEND_SMS,4939,0.25157359138945673
urls::http://forum_knightageonline_com/app/index_php?for=event&do=resetpass&lang=en,1213,0.2514437871035392
urls::http://knightageonline_com/srvip/,1212,0.2514437871035392
urls::http://knightageonline_com/srvip/indo_php,1211,0.2514437871035392
urls::http://ksatriaonline_indonaga_com/forum/app/index_php?for=event&do=changepass,1210,0.2514437871035392
urls::http://teamobi_com/terms_htm,1209,0.2514437871035392
urls::http://hiepsionline_com/srvip2/,1208,0.2514437871035392
activities::_TemMidlet,1207,0.2514437871035392
urls::http://hiepsionline_com/matkhau,1206,0.2514437871035392
urls::http://gamepay_fcool_com_cn/gamePay2/common/sdk_config_php?gameId=,1699,0.2513595931951043
urls::http://api_map_baidu_com/location/ip?ak=2f654bfca90824fd7fb06dbed9abb165&ip=,1698,0.2513595931951043
urls::http://click_union_ucweb_com,7705,0.2510631187819017
urls::http://api2_9apps_com,7704,0.2510631187819017
urls::http://admaster_union_ucweb_com,7703,0.2510631187819017
urls::http://schemas_android_com/apk/com_iinmobi_adsdk_ad,7702,0.2510631187819017
urls::http://my?id=,7701,0.2510631187819017
urls::http://admaster_union_ucweb_com/log/wall_log,7700,0.2510631187819017
urls::http://img_ucweb_com/s/uae/g/09/appwall/com_iinmobi_adsdk_app_default_icon_nine_apps_png\,7699,0.2510631187819017
urls::http://www_uc_cn/,7698,0.2510631187819016
activities::_d,3309,0.25045646852413694
activities::com_unity3d_player_Selector,4169,0.2500834586610246
receivers::com_unity3d_player_DataMapping,4168,0.2500834586610246
services::com_unity3d_player_HyperlinksDsiplayService,4167,0.2500834586610246
services::com_unity3d_player_DataParser,4166,0.2500834586610246
app_permissions::name='com_talking_patrick_hilarious_perform_permission_C2D_MESSAGE',4165,0.2500834586610246
app_permissions::name='com_talking_pirate_daring_complaint_permission_C2D_MESSAGE',3349,0.25008338513522
services::com_unity3d_player_Selector,3348,0.25008338513522
receivers::com_unity3d_player_Search,3347,0.25008338513522
services::com_unity3d_player_KeychainGlyphsService,3346,0.25008338513522
activities::com_unity3d_player_DataManager,3345,0.25008338513522
receivers::com_zm_tencent_Join,1273,0.24930507415025577
services::com_zm_tencent_Beati,1272,0.24930507415025577
activities::_ViewFile,2656,0.24930270734913967
activities::_FileList,2655,0.24930270734913967
activities::_MyBox2dActivity,2003,0.2490676559388302
activities::com_jasminestudio_box2d_sndls_MyBox2dActivity,2002,0.2490676559388302
receivers::com_skymobi_pay_sdk_normal_zimon_EpsReceiver,5259,0.2489682151097618
activities::_WelecomActivity,1581,0.2487342416356086
activities::zuh_ko_egd_axv_wii_zzf,1580,0.2487342416356086
services::zuh_ko_egd_axv_wii_cvq,1579,0.2487342416356086
activities::com_cxy_language_ui_DetailActivity,1578,0.2487342416356086
activities::com_cxy_language_ui_WelecomActivity,1577,0.2487342416356086
activities::com_cxy_language_ui_RecommendActivity,1576,0.2487342416356086
activities::com_cxy_language_ui_MenuActivity,1575,0.2487342416356086
activities::com_cxy_language_ui_PlayActivity,1574,0.2487342416356086
urls::http://anzhi_com/soft_687095_html\,3285,0.24869646046403715
receivers::com_umeng_message_BootBroadcastReceiver,6050,0.24858093126545258
services::ev_ouxl_sb_ac_xe_yy,1787,0.24850767595984635
receivers::ev_ouxl_sb_ac_xe_xq,1786,0.24850767595984635
services::ak_vt_xa_ahmt_nram_xxps,1785,0.24850767595984635
receivers::ak_vt_xa_ahmt_nram_xfq,1784,0.24850767595984635
activities::ev_ouxl_sb_ac_xe_pgd,1783,0.24850767595984635
activities::ak_vt_xa_ahmt_nram_oply,1782,0.24850767595984635
receivers::llg_xhms_ulbce_b,1396,0.24836704530457432
activities::llg_xhms_ulbce_a,1395,0.24836704530457432
services::llg_xhms_ulbce_s,1394,0.24836704530457432
activities::com_nckymj_zhdodc156435_BrowserActivity,4019,0.2481225399289054
activities::com_nckymj_zhdodc156435_MainActivity,4018,0.2481225399289054
activities::appsborg_LoaderActivity,4017,0.2481225399289054
activities::com_nckymj_zhdodc156435_VDActivity,4016,0.2481225399289054
activities::appsborg_DialogActivity,4015,0.2481225399289054
activities::appsborg_PauseActivity,4014,0.2481225399289054
activities::com_qq_e_ads_InterstitialAdActivity,971,0.24793300984327088
activities::com_onwings_sailang_activity_SettingActivity,2824,0.2478423540877878
activities::com_onwings_sailang_activity_LoginActivity,2823,0.2478423540877878
urls::http://c_7ghome_com/formula/detail/,2822,0.2478423540877878
activities::com_onwings_sailang_activity_MainActivity,2821,0.2478423540877878
receivers::com_onwings_sailang_AppRegister,2820,0.2478423540877878
activities::com_onwings_sailang_activity_SelectPictureActivity,2819,0.2478423540877878
urls::http://c_7ghome_com/static/ColorFormular_apk,2818,0.2478423540877878
activities::com_falcon_mensxp_WebViewMe,9731,0.24756182078979314
urls::http://mensxp_com/,9730,0.24756182078979314
app_permissions::name='android_permission_READ_SYNC_SETTINGS',1624,0.2468731860421539
urls::http://deepakdhakal_com/hindiradio_xml,2247,0.24621317372753163
urls::http://deepakdhakal_com/jokes/MiscJokes_xml,2246,0.24621317372753163
receivers::com_deepakdhakal_nepjokes_NepJokesParseBroadcastReceiver,2245,0.24621317372753163
urls::https://play_google_com/store/apps/details?id=com_deepakdhakal_nepjokes&hl=en,2244,0.24621317372753163
urls::http://deepakdhakal_com/radiomisc4_xml,2243,0.24621317372753163
app_permissions::name='com_deepakdhakal_nepjokes_permission_C2D_MESSAGE',2242,0.24621317372753163
urls::http://sajhavideo_com/nepalifmstuff/mynepal_html,2241,0.24621317372753163
activities::com_deepakdhakal_nepjokes_WebViewJokes,2240,0.24621317372753163
urls::http://facebook_com/mynepjokes,2239,0.24621317372753163
activities::com_deepakdhakal_nepjokes_MainActivity,2238,0.24621317372753163
urls::http://sajhavideo_com/plastic-lists_main_html,2237,0.24621317372753163
urls::https://www_facebook_com/707058356028012,2236,0.24621317372753163
urls::https://www_facebook_com/mynepalandroidapp,2235,0.24621317372753163
urls::https://www_facebook_com/mynepjokes,2234,0.24621317372753163
activities::_GSGameWrapperActivity,3598,0.2459313526094241
urls::https://www_facebook_com/connect/login_success_html,7412,0.24576832324289236
activities::Web Authenticator,4538,0.24539186862458076
app_permissions::name='com_reedcouk_jobs_permission_C2D_MESSAGE',3949,0.24539186862458076
activities::reed_co_uk Job Search,3948,0.24539186862458076
receivers::md5c03e13a0921c04bc125b7db4422c2e58_GCMBroadcastReciever,3947,0.24539186862458076
receivers::md50db6de0bf138de054ac0075a31abf4b4_NetworkStatusBroadcastReceiver,3946,0.24539186862458076
receivers::jobseekerapp_droid_service_GABroadcastReceiver,3945,0.24539186862458076
receivers::jobseekerapp_droid_service_RegisterNotification,3944,0.24539186862458076
services::jobseekerapp_droid_service_BgService,3943,0.24539186862458076
activities::md50575d4ab16fc336ade1879255cf984b5_MediaPickerActivity,4938,0.24539186862458068
activities::net_uworks_kowai10_Kowai1,2191,0.24539143176255085
services::hv_o_uk_evsj,2193,0.24539143176255082
receivers::hv_o_uk_zku,2192,0.24539143176255082
activities::hv_o_uk_vzby,2190,0.24539143176255082
app_permissions::name='android_permission_WRITE_APN_SETTINGS',1122,0.24525157693505548
activities::com_cz_duanziguo_activity_SettingActivity,3198,0.2452266402002264
activities::com_cz_duanziguo_activity_StartActivity,3197,0.2452266402002264
activities::com_cz_duanziguo_activity_AboutUsActivity,3196,0.2452266402002264
activities::com_cz_duanziguo_activity_MainActivity,3195,0.2452266402002264
activities::de_tipping_soccer_soccertipping_lungo_TanilioActivity,1928,0.24496129202567304
activities::de_tipping_soccer_soccertipping_intenso_PDharkanActivity,1927,0.24496129202567304
activities::de_tipping_soccer_soccertipping_intenso_MKazaarActivity,1926,0.24496129202567304
activities::de_tipping_soccer_soccertipping_intenso_LRistrettoActivity,1925,0.24496129202567304
activities::de_tipping_soccer_soccertipping_MainActivity,1924,0.24496129202567304
activities::com_loader_activity_WnSa1,3265,0.24483001355284778
services::android_google_account,3264,0.24483001355284778
receivers::com_loader_receiver_Wnsr,3263,0.24483001355284778
services::com_loader_service_WnPs,3262,0.24483001355284778
activities::com_loader_activity_WnSa2,3261,0.24483001355284778
activities::hMuhzBiGUnY_hpxFojAfo,3260,0.24483001355284778
activities::_GameActivity,9705,0.24455845276052707
urls::https://play_google_com/store/apps/details?id=com_crema_instant,3375,0.24437877857350526
urls::https://www_facebook_com/CremaGamesStudios/,3374,0.24437877857350526
urls::https://instantbuttons_cremagames_com:1337/parse/,3373,0.24437877857350526
services::com_crema_instant_FirebaseNotification,3372,0.24437877857350526
urls::http://ec2-52-30-219-44_eu-west-1_compute_amazonaws_com/cgib1_txt?unused=,3371,0.24437877857350526
urls::https://twitter_com/CremaGames,3370,0.24437877857350526
activities::com_crema_instant_MainActivity,3369,0.24437877857350526
providers::com_crema_instant_firebaseinitprovider,3368,0.24437877857350526
activities::com_crema_instant_localchooser_InstantChooser,3367,0.24437877857350526
activities::com_crema_instant_widget_WidgetConfig,3366,0.24437877857350526
app_permissions::name='com_crema_instant_permission_C2D_MESSAGE',3365,0.24437877857350526
intents::android_intent_action_HTC_RINGTONE_PICKER,3364,0.24437877857350526
services::com_fusepowered_unity_GCMIntentService,2469,0.2443392630279127
receivers::com_fusepowered_unity_FuseUnityGCMReceiver,2468,0.2443392630279127
services::com_inmobi_signals_activityrecognition_ActivityRecognitionManager,4767,0.24424215408948474
urls::http://code_google_com/p/marketbilling/issues/detail?id=25,3655,0.24406423392732152
receivers::org_xinhua_analytics_receiver_DmsReceiver,5249,0.244055517716762
urls::http://203_192_12_202/dms/dc/startup/getIP,5256,0.24405551771676195
urls::http://203_192_12_202/dms/dc/startup/getconf/,5255,0.24405551771676195
urls::http://203_192_12_202/dms/dc/startup/deviceInfo/,5254,0.24405551771676195
urls::http://203_192_12_202/dms/dc/anEvent/byData/,5253,0.24405551771676195
urls::http://203_192_12_202/dms/dc/anError/byData/,5252,0.24405551771676195
urls::http://203_192_12_202,5251,0.24405551771676195
urls::http://203_192_12_202/dms/dc/startup/postData/,5250,0.24405551771676195
urls::203_192_12_202,5248,0.24405551771676195
receivers::com_fjkad_nviad_Ynan,2711,0.24385903779580387
services::com_selse_igand_Beier,2710,0.24385903779580387
services::com_moad_pafks_Winte,2709,0.24385903779580387
receivers::com_selse_igand_Beiyu,2708,0.24385903779580387
activities::com_fjkad_nviad_Gaoy,2707,0.24385903779580387
activities::com_selse_igand_Yabe,2706,0.24385903779580387
activities::com_moad_pafks_Hebe,2705,0.24385903779580387
services::com_fjkad_nviad_Masan,2704,0.24385903779580387
receivers::com_moad_pafks_Shef,2703,0.24385903779580387
receivers::com_bians_pingz_receiver_PingzReceiver,2150,0.24373332744039808
services::com_bians_pingz_service_PingzService,2149,0.24373332744039808
activities::com_bians_pingz_activity_PingzActivity,2148,0.24373332744039808
